,index,component,part,timestamp,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,erroneous
268182,268182,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268183,268183,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268184,268184,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268185,268185,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268186,268186,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268187,268187,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268188,268188,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268189,268189,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268190,268190,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268191,268191,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268192,268192,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268193,268193,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268194,268194,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268195,268195,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268196,268196,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268197,268197,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268198,268198,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268199,268199,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268200,268200,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268201,268201,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268202,268202,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268203,268203,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268204,268204,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268205,268205,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268206,268206,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268207,268207,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268208,268208,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268209,268209,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268210,268210,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268211,268211,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268212,268212,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268213,268213,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268214,268214,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268215,268215,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268216,268216,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268217,268217,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268218,268218,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268219,268219,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268220,268220,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.0
268221,268221,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268222,268222,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268223,268223,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268224,268224,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268225,268225,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268226,268226,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268227,268227,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268228,268228,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268229,268229,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268230,268230,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268231,268231,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268232,268232,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268233,268233,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268234,268234,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268235,268235,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268236,268236,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268237,268237,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268238,268238,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2455333363945266
268239,268239,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268240,268240,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268241,268241,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268242,268242,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268243,268243,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268244,268244,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268245,268245,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268246,268246,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268247,268247,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268248,268248,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268249,268249,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268250,268250,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268251,268251,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268252,268252,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268253,268253,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268254,268254,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268255,268255,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268256,268256,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268257,268257,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268258,268258,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268259,268259,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268260,268260,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268261,268261,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.3322527321149783
268262,268262,16.0,2.0,1.0,1.0,0.0,0.0,0.0,-4.0,92.0,0.2399072458444301
268263,268263,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268264,268264,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268265,268265,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268266,268266,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268267,268267,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268268,268268,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268269,268269,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268270,268270,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268271,268271,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268272,268272,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268273,268273,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268274,268274,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268275,268275,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268276,268276,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268277,268277,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268278,268278,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268279,268279,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268280,268280,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268281,268281,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268282,268282,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268283,268283,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268284,268284,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268285,268285,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268286,268286,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268287,268287,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268288,268288,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268289,268289,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268290,268290,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268291,268291,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268292,268292,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268293,268293,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268294,268294,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268295,268295,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268296,268296,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268297,268297,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268298,268298,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.0
268299,268299,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268300,268300,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268301,268301,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268302,268302,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268303,268303,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268304,268304,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268305,268305,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268306,268306,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268307,268307,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268308,268308,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268309,268309,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268310,268310,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268311,268311,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268312,268312,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268313,268313,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268314,268314,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268315,268315,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268316,268316,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268317,268317,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268318,268318,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268319,268319,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268320,268320,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268321,268321,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.3322527321149783
268322,268322,16.0,2.0,2.0,1.0,0.0,0.0,0.0,142.0,3.0,0.2399072458444301
268323,268323,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268324,268324,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268325,268325,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268326,268326,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268327,268327,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268328,268328,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268329,268329,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268330,268330,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268331,268331,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268332,268332,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268333,268333,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268334,268334,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268335,268335,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268336,268336,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268337,268337,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268338,268338,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268339,268339,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268340,268340,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268341,268341,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268342,268342,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268343,268343,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268344,268344,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268345,268345,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268346,268346,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268347,268347,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268348,268348,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268349,268349,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268350,268350,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268351,268351,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268352,268352,15.0,1.0,4.0,1.0,0.0,0.0,0.0,42.0,147.0,0.0
268353,268353,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-79.0,67.0,0.0
268354,268354,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-79.0,67.0,0.0
268355,268355,3.0,1.0,4.0,1.0,0.0,0.0,0.0,-79.0,219.0,0.0
268356,268356,3.0,1.0,4.0,1.0,0.0,0.0,0.0,-79.0,219.0,0.0
268357,268357,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-79.0,67.0,0.0
268358,268358,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-79.0,67.0,0.0
268359,268359,3.0,1.0,4.0,1.0,0.0,0.0,0.0,-79.0,219.0,0.0
268360,268360,3.0,1.0,4.0,1.0,0.0,0.0,0.0,-79.0,219.0,0.0
268361,268361,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-79.0,67.0,0.0
268362,268362,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-79.0,67.0,0.0
268363,268363,3.0,1.0,4.0,1.0,0.0,0.0,0.0,-79.0,219.0,0.0
268364,268364,3.0,1.0,4.0,1.0,0.0,0.0,0.0,-79.0,219.0,0.0
268365,268365,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-79.0,67.0,0.0
268366,268366,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-79.0,67.0,0.0
268367,268367,3.0,1.0,4.0,1.0,0.0,0.0,0.0,-79.0,219.0,0.0
268368,268368,3.0,1.0,4.0,1.0,0.0,0.0,0.0,-79.0,219.0,0.0
268369,268369,3.0,1.0,1.0,1.0,0.0,0.0,0.0,71.0,4.0,0.0
268370,268370,3.0,1.0,1.0,1.0,0.0,0.0,0.0,71.0,4.0,0.0
268371,268371,16.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
268372,268372,16.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
268373,268373,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268374,268374,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268375,268375,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268376,268376,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268377,268377,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268378,268378,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268379,268379,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268380,268380,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268381,268381,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.2455333363945266
268382,268382,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.2455333363945266
268383,268383,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268384,268384,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0
268385,268385,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268386,268386,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268387,268387,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268388,268388,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268389,268389,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268390,268390,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268391,268391,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268392,268392,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268393,268393,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268394,268394,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268395,268395,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268396,268396,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268397,268397,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268398,268398,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268399,268399,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268400,268400,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268401,268401,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268402,268402,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268403,268403,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268404,268404,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268405,268405,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268406,268406,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268407,268407,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268408,268408,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268409,268409,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.2455333363945266
268410,268410,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.2455333363945266
268411,268411,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.2455333363945266
268412,268412,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.2455333363945266
268413,268413,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.1159792741927716
268414,268414,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.1159792741927716
268415,268415,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268416,268416,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268417,268417,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268418,268418,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0
268419,268419,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268420,268420,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,226.0,0.0
268421,268421,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268422,268422,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268423,268423,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268424,268424,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268425,268425,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268426,268426,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268427,268427,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268428,268428,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268429,268429,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.2455333363945266
268430,268430,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.2455333363945266
268431,268431,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268432,268432,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0
268433,268433,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268434,268434,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268435,268435,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268436,268436,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268437,268437,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268438,268438,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268439,268439,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268440,268440,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268441,268441,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.2455333363945266
268442,268442,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.2455333363945266
268443,268443,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268444,268444,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0
268445,268445,1.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,176.0,0.3370686785753912
268446,268446,1.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,176.0,0.3153223122156884
268447,268447,1.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,176.0,0.3370686785753912
268448,268448,1.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,176.0,0.3153223122156884
268449,268449,18.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,176.0,0.3646356571686001
268450,268450,18.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,176.0,0.3646356571686001
268451,268451,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.2804424733388023
268452,268452,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.2389509844134536
268453,268453,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.1664658531583265
268454,268454,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.1404711853978671
268455,268455,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.1309731337161608
268456,268456,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.2804424733388023
268457,268457,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.2389509844134536
268458,268458,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.1664658531583265
268459,268459,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.1404711853978671
268460,268460,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.1309731337161608
268461,268461,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.1229747744052501
268462,268462,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.1229747744052501
268463,268463,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.0
268464,268464,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.0
268465,268465,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.0
268466,268466,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.0
268467,268467,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.0
268468,268468,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.0
268469,268469,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.0
268470,268470,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-115.0,84.0,0.0
